MEALZ_0001	1081.91243167085	1110.55198630488
MEALZ_0002	894.690219145876	879.991736974193
MEALZ_0003	581.548642444819	473.795276765941
MEALZ_0004	3714.62124319454	3563.42332996957
MEALZ_0005	147.458202785154	174.429089153321
MEALZ_0006	313.141576701056	303.591113647475
MEALZ_0007	188.879046264129	147.268850357821
MEALZ_0008	122.605696697768	94.7590553531882
MEALZ_0009	372.787591310782	315.66233088992
MEALZ_0010	29.8230073048625	27.763799657622
MEALZ_0011	1045.46208940935	1065.28492164571
MEALZ_0012	1239.31163689095	1390.60422632959
MEALZ_RS22475	114.321528001973	100.79466397441
MEALZ_0014	878.121881754285	934.312214565193
MEALZ_0015	41.4208434789757	47.6813081076552
MEALZ_0016	74.5575182621563	48.8884298318996
MEALZ_0017	284.975403135353	235.992297089787
MEALZ_0018	671.017664359407	647.620805057139
MEALZ_0019	598.116979836409	684.438017646595
MEALZ_0021	596.46014609725	682.627335060228
MEALZ_0022	704.154339142587	601.146618673729
MEALZ_0023	1761.21426472605	1440.09621702361
MEALZ_0024	1023.92325080028	823.257015934705
MEALZ_0025	3035.31941013934	2515.03811246328
MEALZ_0026	3002.18273535616	2851.22151266536
MEALZ_0027	3036.9762438785	2945.98056801854
MEALZ_0028	210.417884873197	199.175084500332
MEALZ_0029	369.473923832463	435.167381590119
MEALZ_0030	260.122897047968	299.36618761262
MEALZ_0031	74.5575182621563	56.7347210394885
MEALZ_0032	420.835769746393	401.367973311275
MEALZ_0033	115.978361741132	149.079532944188
MEALZ_RS21255	1284.04614784825	1298.25941442489
MEALZ_RS00180	106.037359306178	151.493776392677
MEALZ_0036	452.315610790415	463.534742109863
MEALZ_0037	444.03144209462	404.989338484008
MEALZ_0039	31.4798410440216	30.7816039682331
MEALZ_0040	94.4395231320647	77.8593512137661
MEALZ_RS00205	127.576197915245	156.322263289654
MEALZ_0041	226.986222264787	201.589327948821
MEALZ_RS00215	46.3913446964528	38.0243343136997
MEALZ_RS00220	74.5575182621563	102.605346560777
MEALZ_0044	671.017664359407	784.025559896761
MEALZ_0045	813.505365927083	634.946026952573
MEALZ_RS23670	16.5683373915903	29.5744822439887
MEALZ_0046	160.712872698426	189.518110706376
MEALZ_0047	449.001943312097	468.363229006841
MEALZ_0048	528.52996279173	490.091420043241
MEALZ_0049	367.817090093304	299.969748474742
MEALZ_0050	1409.96551202433	1439.49265616149
MEALZ_0051	109.351026784496	129.162024494155
MEALZ_0052	613.028483488841	643.395879022284
MEALZ_0053	500.363789226027	453.274207453785
MEALZ_0054	366.160256354145	327.733548132364
MEALZ_0055	717.40900905586	608.992909881318
MEALZ_0056	337.994082788442	400.764412449153
MEALZ_0057	271.720733222081	317.473013476286
MEALZ_0058	192.192713742447	243.838588297376
MEALZ_0059	656.106160706976	707.976891269361
MEALZ_0060	729.006845229973	864.299154559016
MEALZ_0061	308.171075483579	325.922865545998
MEALZ_0062	689.242835490156	602.353740397973
MEALZ_0063	782.025524883062	887.23446731966
MEALZ_0064	932.797395146533	935.519336289437
MEALZ_0065	586.519143662296	575.193501602473
MEALZ_0066	707.468006620905	738.758495237594
MEALZ_0067	1671.74524281146	1621.16447566028
MEALZ_0069	705.811172881746	773.765025240683
MEALZ_0070	810.191698448765	759.27956454975
MEALZ_0071	995.757077234576	1031.48551336687
MEALZ_0072	3572.13354162687	3472.88920065124
MEALZ_0073	1958.37747968597	1831.80721654093
MEALZ_0074	2001.45515690411	1874.05647688949
MEALZ_0075	3673.20039971557	3351.57346736467
MEALZ_0076	1877.19262646718	2133.58764760204
MEALZ_0077	768.770854969789	762.297368860361
MEALZ_0078	604.744314793046	499.748393837196
MEALZ_0079	483.795451834436	432.149577279508
MEALZ_0080	447.345109572938	428.528212106775
MEALZ_0081	661.076661924453	618.046322813151
MEALZ_0082	303.200574266102	272.20594881712
MEALZ_0083	477.1681168778	467.759668144719
MEALZ_0084	793.623361057175	865.50627628326
MEALZ_0085	553.382468879116	622.271248848006
MEALZ_0086	352.905586440873	356.100908652108
MEALZ_0087	518.588960356776	502.766198147807
MEALZ_0088	1254.22314054338	1169.70095079286
MEALZ_0090	3192.71861535945	3114.97760941277
MEALZ_0091	2834.8425277011	2967.70875905494
MEALZ_0092	8439.91106727609	8198.16719020608
MEALZ_tRNA1	488.765953051914	336.786961064197
MEALZ_0093	6527.92493228657	5977.06321759632
MEALZ_0094	5489.09017783386	5373.5023554741
MEALZ_0095	1646.89273672407	1833.01433826517
MEALZ_0096	329.709914092647	255.306244677698
MEALZ_0097	478.824950616959	404.989338484008
MEALZ_0098	1065.34409427926	925.25880163336
MEALZ_0099	767.11402123063	682.023774198106
MEALZ_0100	377.758092528259	412.232068829475
MEALZ_0101	5697.8512289679	5205.71243580413
MEALZ_0102	1998.14148942579	2319.48439313568
MEALZ_0103	422.492603485552	464.741863834108
MEALZ_0104	4226.58286859468	3772.85894912598
MEALZ_0105	11407.3002941099	12435.7680031662
MEALZ_0106	12469.3307209109	12026.5537386473
MEALZ_0107	573.264473749024	570.365014705496
MEALZ_0108	1474.58202785154	1559.60126772381
MEALZ_0109	906.288055319989	1040.5389262987
MEALZ_0110	2274.83272386535	2221.10397260976
MEALZ_tRNA2	707.468006620905	391.107438655197
MEALZ_tRNA3	538.470965226684	644.603000746528
MEALZ_0114	735.634180186609	788.250485931616
MEALZ_0115	806.878030970447	631.928222641962
MEALZ_0116	1098.48076906244	924.655240771237
MEALZ_0117	604.744314793046	475.002398490185
MEALZ_0118	337.994082788442	313.248087441431
MEALZ_0119	936.111062624851	994.668300777415
MEALZ_0120	1583.93305463603	1441.30333874786
MEALZ_0121	294.916405570307	233.578053641298
MEALZ_0122	377.758092528259	339.201204512686
MEALZ_0123	439.060940877143	397.746608138541
MEALZ_0124	1111.73543897571	1061.05999561086
MEALZ_0125	3176.15027796786	3182.57642597045
MEALZ_0126	2534.95562091331	2746.20192265609
MEALZ_0127	818.47586714456	838.34603748776
MEALZ_0128	1371.85833602368	1326.62677494463
MEALZ_0129	1151.49944871553	938.537140600048
MEALZ_0130	805.221197231288	921.637436460626
MEALZ_0131	755.516185056517	584.850475396429
MEALZ_0132	3741.13058302109	3659.99306790913
MEALZ_0133	1229.370634456	1280.15258856122
MEALZ_0134	1479.55252906901	1572.27604582838
MEALZ_0135	1017.29591584364	1089.4273561306
MEALZ_0136	1279.07564663077	1411.12529564174
MEALZ_0137	758.829852534835	884.216663009049
MEALZ_0138	472.197615660323	599.335936087362
MEALZ_0139	780.368691143903	706.166208682995
MEALZ_0140	1129.96061010646	1305.50214477036
MEALZ_0141	1761.21426472605	2128.15559984294
